latitude,longitude,bright_ti4,acq_date,frp,country
-24.91158,30.01626,325.6,2024-05-29,5.28,Africa
-28.95687,31.24457,300.78,2024-07-18,0.7,Africa
-25.49063,27.10162,324.4,2024-11-06,2.07,Africa
-25.34665,29.27949,330.01,2024-05-08,4.56,Africa
-31.64622,28.50254,340.19,2024-08-10,3.48,Africa
-25.70759,27.40152,316.33,2024-12-26,3.56,Africa
-30.76398,29.64317,338.61,2024-06-25,5.14,Africa
-31.21811,29.66296,336.74,2024-06-24,3.89,Africa
-26.49518,28.2504,367.0,2024-07-29,70.35,Africa
-26.31291,27.51869,332.73,2024-07-23,2.22,Africa
-24.06717,29.17923,342.81,2024-10-26,5.71,Africa
-28.00021,30.96928,324.47,2024-10-17,2.78,Africa
-26.3925,30.54777,320.72,2024-08-09,1.9,Africa
-24.13988,28.3503,334.89,2024-10-29,3.13,Africa
-27.74996,25.3849,346.59,2024-01-04,10.17,Africa
-28.67146,27.69749,348.46,2024-09-12,22.36,Africa
-26.35328,30.75745,336.49,2024-09-26,7.57,Africa
-30.42823,29.70553,333.33,2024-05-05,3.14,Africa
-30.25455,29.51954,339.22,2024-10-11,7.0,Africa
-24.33685,28.5708,339.05,2024-07-27,3.22,Africa
-32.42289,26.81231,338.66,2024-08-20,18.83,Africa
-32.77224,18.28518,335.88,2024-04-03,2.03,Africa
-29.21327,29.41227,350.94,2024-07-16,12.27,Africa
-32.48225,26.82993,338.0,2024-08-21,13.62,Africa
-25.81236,29.49109,324.86,2024-05-07,3.15,Africa
-29.27182,30.7046,341.35,2024-07-20,7.86,Africa
-23.065,27.98181,355.34,2024-04-19,3.94,Africa
-25.08939,27.66987,347.11,2024-07-14,6.8,Africa
-31.90467,27.86802,309.91,2024-07-05,4.74,Africa
-26.7051,27.07046,331.93,2024-05-21,2.17,Africa
-26.54343,29.17242,295.99,2024-07-02,1.29,Africa
-26.86699,32.82023,303.83,2024-07-11,0.57,Africa
-25.10719,29.6962,318.48,2024-06-07,1.21,Africa
-31.01886,29.41595,367.0,2024-08-27,6.08,Africa
-24.3162,29.38491,299.65,2024-03-22,0.36,Africa
-26.03539,29.20833,300.67,2024-10-23,1.4,Africa
-33.25259,18.79007,356.49,2024-04-03,11.65,Africa
-30.7171,24.98391,355.4,2024-01-06,14.73,Africa
-26.72181,27.91751,297.85,2024-04-11,1.74,Africa
-25.72034,25.96948,355.74,2024-09-09,11.45,Africa
-27.22169,30.69773,347.47,2024-08-14,5.86,Africa
-25.29031,28.57126,303.62,2024-09-27,4.63,Africa
-26.70531,27.94848,300.83,2024-10-13,1.03,Africa
-29.56886,19.28133,295.62,2024-05-21,0.41,Africa
-28.75037,29.07679,315.73,2024-07-07,0.85,Africa
-24.55207,30.15002,297.09,2024-08-15,1.4,Africa
-24.69704,30.40624,330.44,2024-08-24,4.05,Africa
-24.8756,29.8655,367.0,2024-07-11,5.3,Africa
-31.18106,29.70338,301.67,2024-07-11,1.29,Africa
-28.89013,30.74796,367.0,2024-08-27,8.9,Africa
-33.43737,19.07967,320.75,2024-01-26,2.3,Africa
-28.01454,29.69715,340.31,2024-08-21,16.54,Africa
-25.9449,30.5658,340.11,2024-04-17,10.77,Africa
-28.29648,31.03804,337.82,2024-09-04,3.27,Africa
-31.84888,27.58739,298.38,2024-06-29,0.85,Africa
-29.80619,23.36931,338.29,2024-04-26,4.32,Africa
-26.60013,26.80736,330.7,2024-07-23,11.83,Africa
-31.39152,29.43931,332.19,2024-05-21,2.08,Africa
-22.88052,30.58611,341.96,2024-08-14,4.29,Africa
-26.55403,29.1752,299.72,2024-06-05,1.94,Africa
-26.02431,29.3645,301.32,2024-02-25,1.36,Africa
-28.46552,30.16278,327.01,2024-06-12,3.02,Africa
-24.23525,29.63259,354.6,2024-09-14,6.3,Africa
-30.86523,29.55838,295.42,2024-07-11,1.34,Africa
-25.36166,31.94447,367.0,2024-09-04,228.4,Africa
-25.5872,27.9392,337.89,2024-07-11,4.51,Africa
-33.01773,19.03889,305.11,2024-04-30,6.53,Africa
-24.05336,29.03378,355.54,2024-07-12,21.18,Africa
-22.87589,30.41061,305.0,2024-07-06,1.07,Africa
-24.701,31.06441,339.18,2024-10-01,5.97,Africa
-25.7002,31.20743,299.2,2024-07-05,1.92,Africa
-26.73454,27.91655,296.61,2024-07-13,1.04,Africa
-28.13334,31.03634,367.0,2024-07-15,20.37,Africa
-25.29333,28.58381,321.71,2024-09-27,2.38,Africa
-26.03576,29.20055,297.66,2024-05-27,3.47,Africa
-33.78754,24.40767,329.94,2024-08-08,5.64,Africa
-28.67836,29.541,346.71,2024-09-19,12.62,Africa
-30.21236,28.61205,311.35,2024-08-11,2.22,Africa
-25.35699,28.28055,300.38,2024-03-29,0.44,Africa
-26.76209,27.05453,343.21,2024-07-26,3.99,Africa
-25.8049,29.4913,311.96,2024-08-20,1.12,Africa
-26.95885,26.73738,308.6,2024-09-07,3.31,Africa
-27.69877,30.0183,303.69,2024-02-12,2.05,Africa
-31.83004,27.54227,308.5,2024-08-14,1.51,Africa
-27.06902,29.93171,304.52,2024-09-26,1.88,Africa
-28.77884,27.98222,343.77,2024-07-29,5.91,Africa
-27.73339,30.90049,310.03,2024-07-02,1.59,Africa
-30.04576,29.45379,353.49,2024-10-15,21.29,Africa
-29.35837,31.17908,346.1,2024-08-08,51.91,Africa
-28.11683,30.70703,317.25,2024-07-13,1.18,Africa
-31.59702,27.837,341.07,2024-08-20,3.34,Africa
-25.12969,27.22092,335.61,2024-07-24,7.29,Africa
-25.43827,30.22769,334.7,2024-10-17,23.95,Africa
-25.72747,27.60439,304.08,2024-09-27,1.11,Africa
-30.83901,26.21669,356.15,2024-01-13,11.27,Africa
-25.70718,27.40065,315.23,2024-08-19,2.14,Africa
-31.21071,29.79067,329.86,2024-08-08,5.0,Africa
-26.02747,29.18748,301.76,2024-10-24,1.68,Africa
-31.20372,26.97866,351.27,2024-09-05,28.52,Africa
-25.8997,30.63018,367.0,2024-07-16,13.47,Africa
-30.88288,29.6891,314.3,2024-05-28,1.96,Africa
-25.59105,29.36753,333.15,2024-08-11,7.32,Africa
-24.67498,31.74052,367.0,2024-03-05,9.79,Africa
-31.6273,28.97045,305.04,2024-07-28,0.88,Africa
-24.86907,31.13054,343.0,2024-08-28,3.75,Africa
-32.96196,18.04456,300.99,2024-01-29,1.01,Africa
-27.60313,30.97459,298.25,2024-07-05,2.34,Africa
-23.94759,29.50101,354.29,2024-10-01,15.2,Africa
-24.59958,28.62483,341.77,2024-08-22,19.98,Africa
-28.28234,28.8472,356.3,2024-08-27,14.25,Africa
-28.71851,24.6168,331.19,2024-07-16,3.44,Africa
-30.78442,29.75051,339.32,2024-08-20,5.65,Africa
-25.59261,25.77648,353.42,2024-10-26,12.38,Africa
-28.56659,31.11247,307.45,2024-07-07,1.12,Africa
-25.02293,26.58323,298.38,2024-09-27,0.72,Africa
-34.17895,18.40327,304.8,2024-01-18,1.41,Africa
-26.4753,27.53059,305.5,2024-10-12,2.42,Africa
-27.69985,30.79464,335.57,2024-10-29,4.62,Africa
-23.75924,30.24922,304.24,2024-10-29,1.35,Africa
-28.66677,24.31677,331.98,2024-02-25,18.64,Africa
-28.38319,31.76011,352.81,2024-07-11,17.05,Africa
-26.49191,29.58072,344.86,2024-07-30,18.26,Africa
-30.71026,29.58716,298.12,2024-06-21,0.84,Africa
-26.03458,29.20688,295.68,2024-02-28,1.69,Africa
-29.15888,30.40389,334.5,2024-02-21,5.81,Africa
-27.62961,25.85408,299.42,2024-02-06,0.82,Africa
-23.47507,29.89921,299.07,2024-08-26,0.84,Africa
-28.64594,31.52016,350.55,2024-07-07,11.8,Africa
-26.29327,28.35327,336.23,2024-11-06,8.03,Africa
-25.13605,31.34758,296.17,2024-08-19,1.3,Africa
-29.17966,31.15084,298.29,2024-07-07,0.46,Africa
-31.9061,29.03455,367.0,2024-08-21,4.55,Africa
-24.14271,30.17505,353.34,2024-08-11,4.75,Africa
-30.9666,29.69979,310.08,2024-06-21,0.92,Africa
-22.7938,28.77027,343.17,2024-06-03,5.26,Africa
-25.66306,30.54947,343.17,2024-08-14,4.09,Africa
-25.65971,31.20772,335.15,2024-09-27,4.34,Africa
-24.12131,29.73034,300.83,2024-08-09,0.74,Africa
-27.03241,30.07399,299.92,2024-09-23,2.79,Africa
-31.17447,30.03367,312.91,2024-08-13,1.1,Africa
-26.72637,30.7138,345.28,2024-10-23,7.17,Africa
-26.39374,28.48852,298.55,2024-04-23,0.5,Africa
-28.6093,31.3838,316.35,2024-08-27,12.55,Africa
-31.27686,29.41045,338.69,2024-08-26,5.94,Africa
-30.79433,29.70317,304.77,2024-07-07,1.05,Africa
-29.31571,23.20727,336.05,2024-06-08,3.55,Africa
-25.07163,28.76709,331.96,2024-09-28,5.48,Africa
-30.85451,30.23128,335.11,2024-07-09,3.66,Africa
-30.22018,29.60711,319.66,2024-09-26,3.13,Africa
-25.72144,27.60385,304.82,2024-11-25,1.95,Africa
-26.7177,27.9138,310.94,2024-05-27,1.26,Africa
-25.65821,27.83923,303.04,2024-07-18,3.35,Africa
-25.57298,27.58319,305.61,2024-03-22,1.32,Africa
-33.46877,19.06745,355.89,2024-01-27,211.01,Africa
-25.66171,27.83903,310.92,2024-11-29,2.51,Africa
39.99924,20.12984,367.0,2024-07-20,8.03,Albania
40.05088,20.11289,302.61,2024-07-31,1.77,Albania
40.8885,20.8471,310.55,2024-08-15,1.72,Albania
40.47152,19.46408,303.07,2024-11-23,0.81,Albania
40.89865,20.8384,301.59,2024-08-11,1.56,Albania
42.03504,19.77266,342.94,2024-08-06,9.42,Albania
41.5033,19.74438,300.39,2024-09-01,1.25,Albania
40.88824,20.84223,367.0,2024-08-13,20.94,Albania
41.54984,19.72278,299.29,2024-06-15,0.88,Albania
41.55008,19.7242,297.3,2024-10-23,0.53,Albania
41.47415,20.28215,315.99,2024-08-15,2.64,Albania
40.91809,20.82485,367.0,2024-08-13,12.36,Albania
42.04803,19.74786,337.86,2024-08-04,3.89,Albania
40.29814,19.99285,367.0,2024-07-28,7.71,Albania
41.91458,20.21272,338.48,2024-08-27,15.38,Albania
40.40055,19.52571,367.0,2024-09-08,10.22,Albania
41.90265,20.22909,367.0,2024-08-28,10.75,Albania
39.73331,20.2247,349.11,2024-08-03,7.12,Albania
42.31376,20.28837,305.08,2024-07-26,1.2,Albania
39.69545,20.25072,367.0,2024-09-08,18.59,Albania
40.40611,20.22239,328.4,2024-05-06,2.99,Albania
39.92028,20.12869,341.11,2024-08-12,40.01,Albania
40.74363,19.43602,334.66,2024-08-11,2.2,Albania
39.72362,20.218,367.0,2024-07-27,47.64,Albania
39.99879,20.15943,306.24,2024-07-23,1.38,Albania
41.89753,19.54992,315.4,2024-07-30,2.54,Albania
39.72867,20.16517,313.92,2024-07-22,2.7,Albania
40.61539,19.73752,331.86,2024-01-25,4.56,Albania
40.46565,20.52476,297.03,2024-09-01,0.91,Albania
41.93443,20.30143,322.36,2024-08-16,3.4,Albania
40.37697,19.53418,331.41,2024-08-12,10.6,Albania
41.14994,19.69082,355.05,2024-08-02,14.69,Albania
40.08194,20.11026,350.28,2024-07-29,11.07,Albania
39.96196,20.14187,316.56,2024-07-10,4.86,Albania
40.52626,19.88148,348.56,2024-08-16,28.83,Albania
41.93348,19.48793,339.78,2024-07-26,6.07,Albania
42.31609,20.25352,299.67,2024-07-28,1.68,Albania
41.96507,19.6671,341.46,2024-08-28,5.57,Albania
39.97161,20.13901,312.8,2024-07-11,3.45,Albania
39.96242,20.11701,295.73,2024-04-04,0.52,Albania
40.45056,19.75899,332.48,2024-09-26,2.14,Albania
40.30742,19.98563,353.11,2024-09-08,8.08,Albania
41.71392,19.6177,339.38,2024-07-27,86.37,Albania
40.28502,19.74666,342.08,2024-09-05,7.29,Albania
39.70799,20.27589,343.38,2024-08-23,14.16,Albania
41.92173,20.23689,304.03,2024-08-19,0.94,Albania
41.80227,20.37625,334.06,2024-02-22,3.36,Albania
40.33884,19.90051,367.0,2024-08-02,17.81,Albania
39.98758,20.17885,310.44,2024-07-23,1.39,Albania
42.34265,19.45412,348.99,2024-07-29,9.6,Albania
39.72156,20.27685,336.1,2024-08-30,4.15,Albania
39.75699,20.13697,340.16,2024-11-06,5.78,Albania
40.07798,20.45611,348.4,2024-08-15,3.79,Albania
41.92645,19.39433,339.19,2024-09-08,2.7,Albania
41.94866,20.30357,334.99,2024-08-17,10.82,Albania
39.87611,20.18115,298.35,2024-01-31,0.85,Albania
40.77446,19.3891,340.18,2024-09-22,7.33,Albania
41.8795,19.51102,310.61,2024-07-25,2.29,Albania
40.46391,19.67249,305.26,2024-08-12,5.22,Albania
40.15618,19.66519,338.39,2024-01-27,11.52,Albania
41.86588,19.57843,313.36,2024-08-01,2.19,Albania
40.45242,19.73677,346.31,2024-08-16,8.55,Albania
41.17163,20.09978,306.34,2024-07-30,1.17,Albania
42.04819,19.7582,310.64,2024-08-05,1.54,Albania
40.05211,20.11103,334.79,2024-07-30,3.88,Albania
40.50674,20.94108,338.29,2024-08-10,2.05,Albania
41.09784,19.82408,344.43,2024-10-25,23.38,Albania
41.64916,19.85946,351.92,2024-07-16,25.03,Albania
41.93172,20.22218,298.08,2024-09-03,1.24,Albania
39.7031,20.20125,304.95,2024-07-26,0.63,Albania
41.82402,19.58813,351.56,2024-07-28,5.08,Albania
41.73135,20.20751,331.72,2024-07-13,3.21,Albania
41.6114,20.41989,322.28,2024-04-02,3.23,Albania
40.4727,19.4594,316.08,2024-07-26,12.44,Albania
40.44033,20.11928,345.71,2024-08-11,10.09,Albania
41.86456,20.17885,334.12,2024-09-01,5.77,Albania
40.86428,19.54244,346.99,2024-09-07,6.35,Albania
41.4763,20.28758,308.97,2024-08-09,0.84,Albania
40.27814,19.73846,335.49,2024-09-08,3.61,Albania
41.90403,20.23492,333.15,2024-08-28,10.75,Albania
40.94422,19.63469,335.29,2024-07-22,3.63,Albania
39.97321,20.1327,320.42,2024-07-11,3.03,Albania
41.87201,19.52675,344.55,2024-07-24,4.92,Albania
39.81671,20.38635,340.02,2024-09-07,22.03,Albania
41.95569,20.3159,348.62,2024-08-17,23.53,Albania
41.47648,20.2932,309.49,2024-08-04,1.26,Albania
42.22638,19.51711,310.4,2024-08-03,1.14,Albania
40.37975,19.68286,330.44,2024-09-27,2.97,Albania
40.88272,20.84899,316.28,2024-08-14,1.68,Albania
41.94869,19.71094,311.21,2024-08-26,0.92,Albania
41.90365,20.20669,307.55,2024-08-27,1.36,Albania
40.61983,19.45897,338.64,2024-08-31,6.95,Albania
41.37267,20.16385,314.01,2024-08-15,1.93,Albania
41.92352,19.47957,316.6,2024-07-25,2.41,Albania
41.1576,19.68115,351.46,2024-08-01,4.12,Albania
42.32755,19.87713,336.15,2024-08-15,4.52,Albania
41.93293,19.68618,322.31,2024-08-27,3.93,Albania
41.81495,20.10968,296.95,2024-09-06,0.73,Albania
39.67896,20.18343,342.48,2024-08-04,4.0,Albania
41.84916,19.56572,313.55,2024-07-27,2.04,Albania
39.9888,20.11641,310.73,2024-07-20,3.07,Albania
40.39892,19.52611,367.0,2024-09-08,10.04,Albania
41.89533,19.55024,339.51,2024-07-29,5.59,Albania
40.77804,20.76489,323.63,2024-08-13,2.92,Albania
41.49991,19.74236,297.44,2024-04-05,0.55,Albania
41.49104,20.30142,303.19,2024-08-15,1.0,Albania
41.94568,20.20895,315.89,2024-09-02,1.14,Albania
40.34935,19.67917,317.77,2024-08-13,1.73,Albania
39.81456,20.39539,342.62,2024-09-08,4.66,Albania
41.81666,20.23745,318.5,2024-07-19,2.11,Albania
41.84856,19.6163,335.86,2024-08-02,5.27,Albania
41.74439,20.04157,341.56,2024-08-12,8.83,Albania
39.72999,20.25937,349.99,2024-09-08,18.14,Albania
41.54932,19.72726,298.96,2024-05-25,0.88,Albania
42.29711,20.00157,340.56,2024-08-08,12.03,Albania
41.86497,19.52784,321.34,2024-07-25,2.47,Albania
40.45882,19.68566,315.19,2024-08-11,3.92,Albania
40.75184,19.41349,327.9,2024-06-14,1.59,Albania
40.32759,19.88712,303.26,2024-08-03,1.27,Albania
41.92801,20.20791,335.26,2024-08-31,27.42,Albania
40.26268,20.02718,355.49,2024-07-31,23.37,Albania
40.40212,19.66753,367.0,2024-08-02,4.79,Albania
40.89275,20.82566,301.56,2024-08-13,1.19,Albania
40.34041,19.67374,367.0,2024-08-12,9.3,Albania
40.45939,19.66754,321.03,2024-08-11,4.31,Albania
41.9637,19.69249,315.44,2024-08-28,3.07,Albania
42.31406,20.28601,353.12,2024-07-26,13.8,Albania
42.30437,20.27153,346.14,2024-07-29,3.81,Albania
41.47911,20.28885,354.58,2024-08-11,64.83,Albania
40.77361,20.76562,339.04,2024-08-10,5.11,Albania
41.9465,20.2938,340.31,2024-08-17,9.69,Albania
40.28414,19.75689,346.61,2024-08-13,2.25,Albania
40.43185,19.55443,345.42,2024-08-27,15.97,Albania
41.90863,20.20318,343.11,2024-08-28,9.27,Albania
41.87874,19.52,338.13,2024-07-24,4.49,Albania
41.82015,19.59105,341.26,2024-07-29,13.52,Albania
42.33595,19.452,318.23,2024-07-29,3.0,Albania
40.84883,20.84919,300.45,2024-08-17,1.05,Albania
42.19831,19.52096,311.32,2024-08-02,3.64,Albania
42.0242,19.75888,313.63,2024-08-06,1.65,Albania
40.86967,20.86305,300.19,2024-08-16,1.17,Albania
42.29598,19.98127,298.41,2024-08-18,0.37,Albania
41.82621,20.21809,299.74,2024-07-19,0.44,Albania
42.35465,19.45065,337.64,2024-07-30,4.11,Albania
40.95465,20.51614,339.44,2024-07-23,8.05,Albania
41.85408,19.70138,367.0,2024-08-28,14.81,Albania
41.89312,19.55519,324.35,2024-07-30,4.65,Albania
40.05104,20.09938,334.24,2024-07-30,4.52,Albania
41.82412,20.21995,347.38,2024-07-18,10.5,Albania
41.90125,19.5929,307.21,2024-07-30,2.69,Albania
40.28621,19.98417,345.06,2024-07-20,10.92,Albania
40.91294,20.82949,337.09,2024-08-13,5.2,Albania
41.90066,20.20449,307.96,2024-08-31,1.75,Albania
41.45832,19.99133,303.78,2024-08-17,0.84,Albania
41.50491,19.74316,298.3,2024-09-06,0.72,Albania
41.80699,20.10572,302.94,2024-09-09,1.18,Albania
40.52563,19.89803,349.66,2024-08-16,12.39,Albania
42.34318,19.45961,348.53,2024-07-29,6.94,Albania
41.17413,19.47994,329.65,2024-09-25,4.43,Albania
41.899,19.53525,335.51,2024-07-28,3.8,Albania
42.20204,19.47844,351.75,2024-08-15,23.67,Albania
40.84138,20.83447,312.85,2024-08-17,1.53,Albania
39.98214,20.22221,352.75,2024-07-11,14.86,Albania
41.94598,19.35814,331.24,2024-08-28,2.65,Albania
40.95633,20.51789,342.79,2024-07-23,21.37,Albania
41.93717,20.29947,309.28,2024-08-17,1.38,Albania
40.92142,20.85113,297.77,2024-08-10,0.68,Albania
41.37395,19.55844,327.82,2024-09-22,2.96,Albania
41.49914,20.28412,315.52,2024-08-16,2.32,Albania
40.90306,20.85211,344.37,2024-08-13,5.03,Albania
41.95735,20.31552,334.69,2024-08-16,5.55,Albania
40.2646,20.0227,300.4,2024-07-31,0.92,Albania
41.90989,20.17682,301.36,2024-08-27,1.47,Albania
42.04382,19.75797,311.3,2024-08-05,1.54,Albania
41.88936,19.55471,324.8,2024-07-30,3.82,Albania
40.52476,19.89958,314.6,2024-08-16,1.82,Albania
40.86599,20.82665,316.6,2024-08-15,2.87,Albania
41.14952,19.68004,338.42,2024-08-02,9.09,Albania
40.65627,19.53208,331.53,2024-03-31,11.2,Albania
39.87284,20.1802,304.37,2024-01-31,0.85,Albania
41.4905,20.29386,345.88,2024-08-14,28.88,Albania
39.98989,20.17174,337.88,2024-07-22,6.48,Albania
41.94573,19.71421,305.25,2024-08-27,1.47,Albania
40.89244,20.84406,367.0,2024-08-12,32.23,Albania
39.92,20.11226,355.63,2024-08-12,21.73,Albania
41.9213,20.20208,308.55,2024-08-31,2.13,Albania
40.85581,19.50205,346.38,2024-08-11,18.71,Albania
42.31676,20.26254,344.85,2024-07-27,5.57,Albania
41.48615,20.29262,297.39,2024-08-12,1.54,Albania
39.79599,20.35159,343.51,2024-08-10,9.5,Albania
41.59048,20.32356,307.77,2024-08-16,1.97,Albania
40.4115,19.54904,336.12,2024-08-25,3.69,Albania
40.00793,20.17832,341.12,2024-07-23,5.31,Albania
41.8986,20.21339,301.99,2024-08-27,2.08,Albania
41.82407,20.22947,349.37,2024-07-18,3.38,Albania
41.24327,20.09936,339.89,2024-04-13,3.43,Albania
39.99787,20.18914,356.07,2024-07-23,26.75,Albania
41.88815,20.21241,337.55,2024-09-01,5.18,Albania
40.68859,20.51535,317.71,2024-07-31,4.28,Albania
41.39533,19.40581,339.89,2024-07-21,4.56,Albania
42.31754,19.98673,330.59,2024-08-27,2.7,Albania
40.34586,19.88456,331.94,2024-08-01,6.13,Albania
42.47169,19.94102,300.59,2024-08-16,1.28,Albania
41.52772,19.74539,296.89,2024-03-29,0.55,Albania
41.91191,19.51667,304.18,2024-07-26,1.44,Albania
41.48202,19.67571,336.75,2024-09-01,6.26,Albania
41.47383,20.28811,296.95,2024-08-06,1.26,Albania
39.92013,20.11996,352.25,2024-08-12,40.01,Albania
39.69552,20.25484,310.32,2024-09-06,1.09,Albania
41.37993,19.60356,304.56,2024-07-12,0.62,Albania
41.48463,20.28732,343.77,2024-08-13,7.16,Albania
40.33808,19.88417,312.41,2024-07-31,2.24,Albania
39.97909,20.14528,335.45,2024-07-23,4.47,Albania
42.33446,19.87194,299.3,2024-09-05,0.69,Albania
40.20451,19.51678,347.47,2024-02-15,13.55,Albania
41.73204,20.20063,300.53,2024-07-16,0.86,Albania
41.90508,19.51885,333.13,2024-07-28,3.71,Albania
41.8829,19.4673,339.05,2024-07-25,3.9,Albania
41.5839,20.34337,337.35,2024-08-16,17.0,Albania
41.87384,20.1914,330.28,2024-09-01,8.38,Albania
40.38602,19.58544,339.88,2024-09-05,5.34,Albania
40.22052,19.69719,353.21,2024-08-13,16.48,Albania
41.85466,19.56281,320.98,2024-07-27,3.39,Albania
42.33028,19.45069,337.89,2024-07-29,8.59,Albania
42.30142,20.00339,304.02,2024-08-08,1.17,Albania
40.61002,20.99617,342.22,2024-08-13,7.53,Albania
41.86044,19.53229,307.02,2024-07-25,2.47,Albania
39.7191,20.27178,349.25,2024-09-08,16.36,Albania
41.61053,20.43739,311.3,2024-08-15,2.04,Albania
42.29875,19.97979,302.12,2024-08-28,0.76,Albania
41.82411,20.24986,302.75,2024-07-20,0.7,Albania
39.79272,20.35242,330.82,2024-08-10,9.5,Albania
41.50306,19.74701,296.0,2024-05-24,0.9,Albania
39.97804,20.15073,306.59,2024-07-23,1.06,Albania
42.33421,19.44979,338.12,2024-07-29,5.49,Albania
41.87754,19.48126,341.83,2024-07-25,7.57,Albania
41.87379,20.19075,300.15,2024-08-31,1.03,Albania
41.08712,20.09679,334.36,2024-08-01,2.06,Albania
40.70671,19.57206,332.21,2024-08-01,2.13,Albania
41.48353,20.29299,301.05,2024-08-13,1.97,Albania
39.8188,20.38721,353.23,2024-09-08,6.89,Albania
39.97863,20.13171,306.76,2024-07-11,3.03,Albania
41.57844,20.33319,323.03,2024-08-16,2.78,Albania
39.96156,20.11818,297.82,2024-05-20,0.44,Albania
40.33814,19.92315,338.73,2024-07-31,5.55,Albania
40.34941,19.55547,301.24,2024-09-04,0.58,Albania
40.2189,19.70081,331.93,2024-08-12,4.39,Albania
41.48372,20.30187,303.61,2024-08-14,0.84,Albania
40.99821,20.29799,315.8,2024-08-14,1.44,Albania
39.96812,20.14778,305.26,2024-07-10,2.23,Albania
41.47496,20.29656,298.8,2024-08-09,0.77,Albania
40.86567,20.83176,304.22,2024-08-16,1.44,Albania
40.76058,19.47703,343.53,2024-08-07,6.82,Albania
41.94096,20.20648,301.06,2024-09-02,1.14,Albania
41.93375,19.71551,348.54,2024-08-28,8.29,Albania
39.96609,20.1142,345.84,2024-07-12,21.98,Albania
39.97237,20.19878,367.0,2024-07-11,12.99,Albania
40.26609,19.7717,335.75,2024-08-03,6.74,Albania
40.5807,20.1973,333.58,2024-08-11,2.39,Albania
40.38277,19.76517,326.87,2024-09-04,2.51,Albania
39.68786,20.16486,315.19,2024-08-04,2.93,Albania
41.4861,20.2875,346.96,2024-08-16,13.07,Albania
40.3605,19.88906,330.83,2024-08-02,1.0,Albania
41.33771,19.49275,335.66,2024-09-01,1.45,Albania
40.83555,20.53285,327.94,2024-04-04,3.7,Albania
41.47837,20.28519,302.65,2024-08-11,0.53,Albania
41.85432,19.60865,302.49,2024-08-02,1.32,Albania
41.94876,20.58918,299.06,2024-09-02,2.77,Albania
41.65082,19.86117,347.93,2024-07-16,15.63,Albania
41.57739,20.33004,354.41,2024-08-17,20.24,Albania
41.47283,20.28755,308.37,2024-08-13,1.42,Albania
40.2795,19.75651,298.09,2024-08-05,0.33,Albania
40.43945,19.67387,326.97,2024-12-27,2.22,Albania
41.50571,19.74476,299.16,2024-06-07,0.76,Albania
41.13133,19.6186,334.81,2024-07-26,8.23,Albania
40.09412,20.09641,354.14,2024-07-30,13.32,Albania
40.28563,19.745,335.22,2024-08-25,6.14,Albania
40.87233,20.8665,301.7,2024-08-16,1.31,Albania
41.89753,19.59214,328.1,2024-07-30,2.69,Albania
40.33775,19.68666,332.47,2024-08-12,10.84,Albania
42.17382,20.31819,344.96,2024-08-12,7.38,Albania
41.5563,20.34085,331.99,2024-08-26,3.44,Albania
42.04864,19.7528,333.92,2024-08-04,5.68,Albania
41.95092,19.68464,307.82,2024-08-27,1.0,Albania
39.8149,20.05852,328.2,2024-01-31,3.77,Albania
40.37558,19.86793,330.94,2024-01-27,2.13,Albania
41.94211,20.30126,323.87,2024-08-17,1.38,Albania
42.0357,19.75064,302.96,2024-08-05,1.66,Albania
41.935,20.30764,311.66,2024-08-17,1.53,Albania
41.46955,20.28229,319.9,2024-08-15,2.64,Albania
41.88313,20.20395,336.81,2024-09-01,11.57,Albania
40.11517,19.7842,305.68,2024-07-10,4.31,Albania
41.95243,19.67447,351.96,2024-08-27,58.81,Albania
41.50241,19.7466,305.5,2024-06-10,1.0,Albania
41.89835,20.21007,353.16,2024-09-01,8.63,Albania
42.02656,19.76598,317.88,2024-08-07,1.82,Albania
40.85303,20.85546,295.97,2024-08-16,0.94,Albania
41.82661,20.23491,304.45,2024-07-18,3.38,Albania
41.98946,19.73456,328.77,2024-09-02,5.22,Albania
